Ntabwo ari ibintu bikomeye cyane niba karasira atankunda cyane. 	It’s not a big deal if the shooter doesn’t like me very much.
Mariya ntabwo yumva impamvu karasira yahisemo injangwe nka avatar ye kumurongo.	Mary doesn't understand why the shooter chose the cat as her avatar on the line.
Max yasobanuriye Julie impamvu adashobora kujya mu kirori cyo kumusezeraho. 	Max explained to Julie why she couldn't go to the farewell party.
"Birashoboka ko utabizi, ariko ntamuntu numwe washobora gufata umwanya wawe. "	"You may not know it, but no one can take your time."
Impungenge zanjye hano ni ukumenya niba imyigaragambyo y'abagore igenda ishira cyangwa idacika. 	My concern here is to determine if the women's protests are over or not.
"Umuryango wanjye uracyakora, kuburyo badashobora kujya muri Texas ako kanya. "	"My family is still working, so they can't go to Texas right away."
Umutwe wanjye uracyahina ariko simfite ubushyuhe ukundi. 	My head is still aching but I don't have any heat.
"Kuba batarakemuye ikibazo nkicyo, ntibazi icyo gukora. "	"Since they have not solved such a problem, they do not know what to do."
"Kubera ko atarangije akazi ke, umwanditsi ntashobora kujya mu kirori. "	"Because he has not finished his work, the writer cannot go to the party."
"Iyo umaze kugira ingeso mbi, ntushobora kuyikuramo byoroshye. "	"Once you have a bad habit, you can't get rid of it easily."
Abantu ntibakunze koga hano. Amazi ntabwo afite isuku cyane. 	People don’t usually swim here. The water is not very clean.
"Birashoboka ko nakubabaje ibyiyumvo byawe, ariko ntabwo byari intego yanjye."	"I may have hurt your feelings, but that was not my intentions."
Nyamuneka witondere kutibagirwa gufunga umuryango mugihe usohotse. 	Please be careful not to forget to close the door when you go out.
Ntashobora no kuvuga ururimi rwe kavukire adakoze amakosa. 	He can't even speak his native language without mistakes.
Ntabwo yagiye mu nama kubera gutinya guhura n'uwahoze ari umugabo we. 	She did not attend the meeting out of fear of meeting her ex-husband.
Ntabwo yaje hano ngo yiregure kuri ibyo birego. 	He did not come here to defend himself against the allegations.
Ntaraza hano. Mfite ubwoba ko ashobora kuba yarabuze inzira. 	I'm not here yet. I'm afraid he may have lost his way.
Yavuze ubwe ko atazongera gukundana n'undi. 	She vowed never to fall in love again.
"Yashakaga kumwogosha, ariko nyina ntiyamwemerera. "	"He wanted to shave, but his mother did not allow him."
"Kubera ko atari igihe cyimvura, ntabwo hakenewe umutaka. "	"Since it is not a rainy season, no soil is needed."
Impanuro zishoramari twajyaga dutanga gusa ntizikurikizwa. 	The investment advice we used to give only does not apply.
Ikintu cyingenzi nukumenya niba ushobora gukora akazi. 	The important thing is to know if you can do the job.
Abarimu ntibashoboye guhitamo aho bubaka ishuri rishya. 	Teachers could not decide where to build the new school.
Nta baganga bahagije bahagije kugirango bita kubana neza. 	There are not enough doctors to care for their well-being.
Ntakintu nakimwe umuntu uwo ari we wese yakora kugirango yirinde byanze bikunze. 	There is absolutely nothing that anyone can do to avoid this.
ejo mwijoro hari harimo ibyo kunywa byinshi cyane	there was a lot of drinking last night
"Iyi baruwa ni umuntu ku giti cye, kandi sinshaka ko hagira undi uyisoma. "	"This letter is personal, and I do not want anyone else to read it."
Uyu mugore rwose azi ko atazi icyo ashaka. 	This woman really knows she doesn't know what she wants.
"karasira yabajije Mariya ibibazo bimwe na bimwe, ariko ntiyagira icyo asubiza. "	"Karasira asked Mary some questions, but she did not answer."
karasira ntabwo arumuntu uvuga ikintu kimwe ariko akora ikindi. 	it is not a person who says one thing but does another.
karasira yambwiye gusa ko adateganya kudufasha gusiga irangi inzu yacu. 	the shooter just told me he didn't plan to help us paint our house.
karasira yacecekesheje umunwa kandi ntiyagira uwo abwira uko byagenze. 	the bullet silenced his mouth and no one told him what had happened.
karasira ntiyigeze akubwira kuko atashakaga ko umuhangayikisha. 	the shooter didn't tell you because he didn't want to worry about you.
"karasira yabwiye mwarimu we ko arwaye, ariko sibyo. "	"Karasira told his teacher that he was ill, but he was not."
karasira yambwiye ko atazaguma muri hoteri yose Mariya yashoboraga kubona. 	the shooter told me that he would not stay in all the hotels Mary could see.
"karasira yashakaga gufata ifoto ya Mariya, ariko ntiyabishaka. "	"the shooter wanted to take a picture of Mary, but he didn't want to."
"karasira arashaka kugura gitari ya bass, ariko ntabwo afite amafaranga ahagije. "	"he wants to buy a bass guitar, but he doesn't have enough money."
karasira ntiyari kubabaza iyo aba yitonze gato. 	the shot wouldn't hurt if he was a little more careful.
Se wa karasira ntabwo yemera ko afite umusatsi muremure n'ubwanwa. 	Karasira's father does not admit that he has long hair and a beard.
"Ubutunzi nyabwo ntabwo bugizwe nibyo dufite, ahubwo mubyo turimo. "	"True riches are not made up of what we have, but of what we have."
"Kubwamahirwe, sinshobora kugura ibyo nkeneye byose ubungubu. "	"Fortunately, I can't afford to buy everything I need right now."
"Turashobora gukomeza gukina, mugihe tutavuze urusaku rwinshi. "	"We can keep playing, when we don't make a lot of noise."
"Twahise tumenyana, nubwo tutari tumaze imyaka duhura. "	"We got to know each other, even though we hadn't met in years."
"Tugiye kuzamuka umusozi, none kuki utazana natwe? "	"We are going to hike the mountain, so why not come with us?"
Icyaduteye urujijo ni uko yavuze ko atazitabira iyo nama. 	What confused us was that he said he would not attend the meeting.
Uzakora iki niba udashobora kubona ibiryo bihagije byo kugaburira umuryango wawe? 	What will you do if you do not have enough food to feed your family?
"Ibyo uvuga byose, bimbwire mumaso yanjye, ntabwo biri inyuma yanjye. "	"Whatever you say, tell me in my eyes, it's not behind me."
Ndashobora kumenya niba ari Papa cyangwa atariwe kubwijwi rye.	I can realize if he is a Pope or not by his voice.
Ntabwo nemera ko bigoye kubona grub nziza hano. 	I don't think it's hard to find a good grub here.
Ntabwo nshobora kwishyura amafaranga yo kubaga mama akeneye. 	I can't afford the surgery my mom needs.
Sinshobora gutekereza kumagambo meza yo gushimira. 	I can’t think of any better words of thanks.
Sinashoboraga kumusanganira kuri sitasiyo kuko imodoka yanjye yabuze gaze. 	I could not meet him at the station because my car was lack gas.
Ntabwo neretse ababyeyi banjye ko nabonye C mu kizamini cyicyongereza. 	I didn’t show my parents that I got C in the English exam.
Ntabwo nizera ko ikirere kizahinduka nabi mu cyumweru gitaha. 	I don’t expect the weather to change badly next week.
Ntabwo nemera ijambo ryibyo abantu bagiye bamuvugaho. 	I don't believe the word that people have been saying about him.
Ntabwo numva nshaka kujya muri firime. Reka dufate urugendo. 	I don't feel want going to the movies. Let's take a trip.
Ntabwo mbona amahirwe menshi yo kuganira nabavuga kavukire. 	I don't get a lot of opportunities to talk to native speakers.
Ntabwo mbona amahirwe menshi yo kuganira nabavuga kavukire. 	I don't get a lot of opportunities to talk to native speakers.
Sinzi uburyo ushobora kwihanganira gukora ibi inshuro nyinshi. 	I don’t know how you can bear to do this many times.
Ntekereza ko ntamuntu numwe wifuza gusoma iki gitabo inshuro zirenze imwe. 	I think no one wants to read this book more than once.
Ntabwo mbona ko abashakanye bagomba kugira amabanga hagati yabo. 	I don’t think couples should have secrets between them.
Sinshaka ko abantu bampangayikira kuruta uko bari basanzwe. 	I don't want people to worry about me more than they used to.
Sinshaka kugira icyo nkora ngo mbangamire ubucuti bwanjye nawe. 	I don’t want to do anything to disturb my relationship with you.
"Mfite ibibazo byo kubaza, ariko sinshaka kukubabaza ubu. "	"I have questions to ask, but I don't want to hurt you right now."
 Bifata igihe kingana iki kugirango umanike iyi mashini idoda? 	How long does it take you to hang this sewing machine?
 Bitwara igihe kingana iki kugirango ugere hano n'amaguru uvuye iwawe? 	How long does it take you to get here on foot from your home?
bifata igihe kingana iki kugirango ugere kukibuga cy'indege? 	How long does it take you to get to the airport?
 Utekereza ko yakiriye impano zingahe mu biruhuko bishize? 	How many gifts do you think he received over the holidays?
 Ndabashimira cyane kubyo mwakoreye umuryango wanjye. 	Thank you so much for your service to my family.
" Sinifuzaga kubabaza ibyiyumvo byawe, kandi ndicuza kuba narabikoze. "	"I didn't want to hurt your feelings, and I regret that I did it."
 Sinifuzaga kumara ikindi gihe nkora kuri uwo mushinga. 	I didn’t want to spend any more time working on that project.
 Ntabwo nkeka ko igitekerezo cye gitandukanye nicyacu. 	I don’t think his opinion is different from ours.
 Sinzi uko nabikoze. Icyangombwa nuko nabikoze. 	I don't know how I did it. The important thing is that I did it.
 Ntabwo nkunda numwe mubarera abana twabajije kugeza ubu. 	I don’t like any of the babysitters we interviewed so far.
  Ntabwo mbona byoroshye gushyiraho igitekerezo cyawe kukibazo. 	I don’t think it’s easy to put your opinion on the issue.
 Sinshaka kubikora kuko ni akaga kandi ni ubucucu. 	I don’t want to do that because it’s dangerous and it’s stupid.
 Sinshaka kubikora kuriya	I don't want to do it that way
"  Nta mwanya mfite w'ibyo, kandi usibye, nta mafaranga mfite. "	"I have no time for that, and besides, I have no money."
 Nari mbizi ko byukusenge adafite amafaranga ahagije yo kugura imodoka yashakaga. 	I knew that Byukusenge didn't have enough money to buy the car he wanted.
 Nahuye nabantu benshi kuburyo ntanibuka mumaso yabo. 	I met so many people that I don’t even remember their faces.
 Narinziko ko twumvikanye ko utazongera gukora ibyo. 	I thought we agreed that you would never do that again.
" Ndashaka guhamagara kuri terefone, ariko nta cyahindutse. "	"I want to make a phone call, but nothing has changed."
 Nagiye mububiko bwishami guhaha. 	I went to the department store to do some shopping
 Ntabwo nzahatirwa gukora ikintu ntashaka gukora. 	I will not be forced to do something I do not want to do.
 Nahitamo kubaho njyenyine kuruta gukora ibyo ambwira gukora. 	I would rather live alone than do what he tells me to do.
Ndashaka kumenya impamvu utarangije umukoro wawe ku gihe. 	I want to know why you didn't finish your homework on time.
 Nzi neza ko utakoze ibyo abantu bagushinja gukora. 	I'm sure you didn't do what people accuse you of doing.
" Niba Jane ataruhutse neza, ashobora guhangayika. "	" If Jane hasn't rested well, she may be worried."
" Niba Katsumi atabonye inzira ye, ahita arakara ako kanya. "	"If Katsumi doesn't find his way, he gets angry right away."
"   Ni ukora ibyo, uzashinyagurirwa. "	"   If you do that, you will be ridiculed."
" Nukora ibi, uzicuza ubuzima bwawe bwose. "	"If you do this, you will regret it for the rest of your life."
" Niba ugeze iwanjye mbere yuko mbikora, mfasha kunywa. "	"If you come to my house before I do it, help me drink."
 Niba ukeneye guhindura umuvuduko	If you need to change speed
"   Niba ushaka ikintu cyakozwe neza, ugomba kukikorera"	"If you want something done right, you have to do it yourself."
" Niba ushaka gukora akazi keza, ugomba gukoresha ibikoresho bikwiye. "	"If you want to do a good job, you have to use the right tools."
 Ntacyo bitwaye niba ufashe ifoto hanze. 	It doesn't matter if you took a photo outside.
 Ntacyo bivuze kaminuza warangirijeho 	It doesn't matter what university you graduate from.
 Numva afite icyo ahuriyeho niki kibazo. 	I feel like he has something to do with this issue.
 Ku bw'amahirwe nasanze ibyo akora ari byo	Luckily I found out what he was doing was right
 Igihe kirageze leta ikora ikintu kijyanye n’umwanda. 	The time has come for the government to do something about pollution.
 Biragoye gufasha abantu mugihe badashaka ubufasha bwawe. 	It’s hard to help people when they don’t want your help.
 John avuga ko igihe apfuye adashaka ko hagira umuntu umuririra. 	John says he doesn't want anyone to cry when he dies.
 Kora ibyo nakoze igihe nahuraga na Mariya. Mubwire ko ari mwiza. 	Do what I did when I met Mary. Tell her she's beautiful.
 Gukunda abana uburyo Sue abakunda	Loving children the way Sue loves them
 Abantu baturuka iburasirazuba ntibareba ibintu nkatwe. 	People from the East do not see things as we do.
asa nkaho atazi icyo kuvuga. 	He doesn't seem to know what to say.
 Afite ubuhanga nyabwo bwo gutuma abantu bakora ibyo ashaka. 	He has the ability to make people do what he wants them to do.
" Yafunguye umunwa nkaho nkugiye kuvuga, ariko ntacyo yavuze. "	"He opened his mouth as if to say, but said nothing."
yararakaye cyane kubera akazi kari karimo gukorwa mbere y'igihe	He was very upset that the work was being done ahead of schedule.
Hagomba gukorwa ikintu ako kanya kugirango iki kibazo gikemuke. 	Something needs to be done right away to solve this problem.
" Ibyo bishobora kubangama gato, si ko ubitekereza? "	"That can be a little daunting, don't you think?"
 Inzira nziza yo kwikuramo ibibazo ni ugukora imyitozo mike. 	The best way to get rid of problems is to exercise a little.
 Umugabo ntiyigeze asaba imbabazi kuba yaramukandagiye ikirenge.  Turimo gukora ibishoboka byose kugirango bitazongera. 	The man never apologized for stepping on his feet. We are doing our best to keep it from happening again.
 Wari washoboye rwose gutuma byukusenge agukorera umukoro wawe? 	Were you really able to make Byukusenge do your work for you?
 Niki bashobora kutubwira tudusanzwe tuzi. 	What can they tell us that we do not already know.
 Wita iki umuntu wita ku ntama mu gasozi? 	What do you call a shepherd in the field?
 Utekereza ko bivuze iki iyo umugabo aha umugore urufunguzo rwe? 	What do you think  when a man gives a woman his key?
 Utekereza ko ari ibihe bintu icumi byingenzi byabaye uyu mwaka? 	What do you think are the top ten things that happened this year?
 Kubaka inzu nshya muri kano gace bisaba iki? 	What does it take to build a new home in this area?
 Ni iyihe shusho wari ufite mu mutwe igihe washushanyaga iyi shusho? 	What image did you have in mind when drawing this image?
 Niki wakora uramutse uzi ko udashobora gutsindwa? 	What would you do if you knew you couldn't be defeated?
 Ibyo utekereza kwimura ntibigomba kwimurwa. 	What you think of moving should not be moved.
